Date,Hospital_Code,Region,Hospital_Name,Type1_Attendances,Type2_Attendances,Other_Attendances,Type1_Over4hrs,Type2_Over4hrs,Other_Over4hrs,Wait_4to12hrs,Wait_12plus_hrs,Emerg_Admissions,Total_Attendances,Total_Over4hrs,Pct_Within_4hrs,Target_Failed,Year,Month,Quarter,Season
2025-10-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11567,0,13288,6210,0,1213,819,556,4654,11567,6210,46.31,1,2025,10,4,Autumn
2025-10-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8428,0,5222,3454,0,43,706,0,2367,8428,3454,59.02,1,2025,10,4,Autumn
2025-10-01,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9562,0,0,4229,0,0,982,112,2834,9562,4229,55.77,1,2025,10,4,Autumn
2025-10-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8972,1309,7773,4759,166,244,1193,13,3269,8972,4759,46.96,1,2025,10,4,Autumn
2025-10-01,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15528,0,4796,5883,0,96,560,945,3736,15528,5883,62.11,1,2025,10,4,Autumn
2025-10-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8009,0,5045,3531,0,54,647,434,2424,8009,3531,55.91,1,2025,10,4,Autumn
2025-10-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16150,0,16657,7660,0,380,1253,652,4437,16150,7660,52.57,1,2025,10,4,Autumn
2025-10-01,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8936,0,3900,2633,0,106,408,651,2750,8936,2633,70.53,1,2025,10,4,Autumn
2025-10-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15284,500,9167,8226,0,321,852,1384,4735,15284,8226,46.18,1,2025,10,4,Autumn
2025-10-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11208,0,5679,5069,0,445,917,606,3914,11208,5069,54.77,1,2025,10,4,Autumn
2025-10-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12851,2242,5876,5414,108,105,73,22,1231,12851,5414,57.87,1,2025,10,4,Autumn
2025-10-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11240,52,3567,5158,0,149,192,29,3404,11240,5158,54.11,1,2025,10,4,Autumn
2025-10-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,14193,0,3954,5556,0,1,1283,142,3900,14193,5556,60.85,1,2025,10,4,Autumn
2025-10-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8233,0,2322,2351,0,0,549,240,2000,8233,2351,71.44,1,2025,10,4,Autumn
2025-10-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18939,809,11826,7529,0,453,1447,714,3722,18939,7529,60.25,1,2025,10,4,Autumn
2025-10-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11343,347,7942,5778,0,367,945,628,5187,11343,5778,49.06,1,2025,10,4,Autumn
2025-10-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7944,0,730,2673,0,0,511,406,1974,7944,2673,66.35,1,2025,10,4,Autumn
2025-10-01,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10982,0,2637,5893,0,340,429,1618,3440,10982,5893,46.34,1,2025,10,4,Autumn
2025-10-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6441,0,0,841,0,0,0,0,870,6441,841,86.94,1,2025,10,4,Autumn
2025-10-01,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,27391,600,15885,9137,6,700,899,2109,6588,27391,9137,66.64,1,2025,10,4,Autumn
2025-10-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13881,0,0,5212,0,0,451,348,3088,13881,5212,62.45,1,2025,10,4,Autumn
2025-10-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,13317,0,4221,5806,0,4,946,207,3714,13317,5806,56.4,1,2025,10,4,Autumn
2025-10-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16287,0,8678,6934,0,358,1512,593,3720,16287,6934,57.43,1,2025,10,4,Autumn
2025-10-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6185,0,5911,3152,0,486,702,326,2766,6185,3152,49.04,1,2025,10,4,Autumn
2025-10-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10636,969,1921,4524,124,49,571,764,2136,10636,4524,57.47,1,2025,10,4,Autumn
2025-10-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12950,1851,3269,3808,0,110,450,0,5713,12950,3808,70.59,1,2025,10,4,Autumn
2025-10-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13171,0,13017,6372,0,357,406,1238,2840,13171,6372,51.62,1,2025,10,4,Autumn
2025-10-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8296,0,1162,3528,0,59,802,447,2732,8296,3528,57.47,1,2025,10,4,Autumn
2025-10-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17426,128,6725,6729,0,263,2098,125,3631,17426,6729,61.39,1,2025,10,4,Autumn
2025-10-01,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13410,0,4086,5620,0,0,2278,19,4561,13410,5620,58.09,1,2025,10,4,Autumn
2025-10-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16671,2567,0,6315,108,0,1187,562,5251,16671,6315,62.12,1,2025,10,4,Autumn
2025-10-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,36434,370,3395,14338,0,46,2442,2030,11156,36434,14338,60.65,1,2025,10,4,Autumn
2025-10-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,20896,0,1822,4634,0,29,1046,317,2543,20896,4634,77.82,1,2025,10,4,Autumn
2025-10-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,11014,0,13208,2985,0,0,49,0,4178,11014,2985,72.9,1,2025,10,4,Autumn
2025-10-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10559,0,6955,3780,0,192,129,94,2136,10559,3780,64.2,1,2025,10,4,Autumn
2025-10-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12936,2278,9888,7207,225,2314,195,859,3269,12936,7207,44.29,1,2025,10,4,Autumn
2025-10-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17663,0,8549,7164,0,0,82,40,5227,17663,7164,59.44,1,2025,10,4,Autumn
2025-10-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8314,0,2815,4670,0,118,646,822,2194,8314,4670,43.83,1,2025,10,4,Autumn
2025-10-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,27521,0,9475,11063,0,271,1130,1237,8176,27521,11063,59.8,1,2025,10,4,Autumn
2025-10-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,26298,944,19094,11870,0,2032,1062,1241,4383,26298,11870,54.86,1,2025,10,4,Autumn
2025-10-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12327,1324,0,5600,78,0,583,1,5022,12327,5600,54.57,1,2025,10,4,Autumn
2025-10-01,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,11157,1092,3091,4450,22,21,784,1232,3182,11157,4450,60.11,1,2025,10,4,Autumn
2025-10-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14426,0,16111,7089,0,1291,677,446,6593,14426,7089,50.86,1,2025,10,4,Autumn
2025-10-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9939,1201,3127,3693,0,96,190,336,3797,9939,3693,62.84,1,2025,10,4,Autumn
2025-10-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11773,2669,2670,4120,100,0,691,13,2656,11773,4120,65.0,1,2025,10,4,Autumn
2025-10-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,18638,0,7376,7006,0,66,515,508,8078,18638,7006,62.41,1,2025,10,4,Autumn
2025-10-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17436,0,4099,6972,0,374,965,1196,5160,17436,6972,60.01,1,2025,10,4,Autumn
2025-10-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23885,2156,0,9536,193,0,1182,844,6777,23885,9536,60.08,1,2025,10,4,Autumn
2025-10-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8532,0,7389,2749,0,65,779,22,4499,8532,2749,67.78,1,2025,10,4,Autumn
2025-10-01,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,9294,0,8403,4574,0,27,545,172,2494,9294,4574,50.79,1,2025,10,4,Autumn
2025-10-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7210,0,3092,3769,0,86,579,988,1942,7210,3769,47.73,1,2025,10,4,Autumn
2025-10-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9250,0,2428,3788,0,28,275,117,2668,9250,3788,59.05,1,2025,10,4,Autumn
2025-10-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9263,0,10484,4480,0,153,524,544,2886,9263,4480,51.64,1,2025,10,4,Autumn
2025-10-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12719,3990,7454,5375,148,416,575,0,3639,12719,5375,57.74,1,2025,10,4,Autumn
2025-10-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14481,0,4810,6026,0,0,1171,434,4219,14481,6026,58.39,1,2025,10,4,Autumn
2025-10-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11309,0,5334,4661,0,48,546,568,2744,11309,4661,58.79,1,2025,10,4,Autumn
2025-10-01,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12856,0,8360,6024,0,139,610,207,3143,12856,6024,53.14,1,2025,10,4,Autumn
2025-10-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13542,0,5354,4873,0,0,292,751,1272,13542,4873,64.02,1,2025,10,4,Autumn
2025-10-01,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4646,0,0,2459,0,0,298,256,833,4646,2459,47.07,1,2025,10,4,Autumn
2025-10-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9130,0,0,2753,0,0,248,296,1412,9130,2753,69.85,1,2025,10,4,Autumn
2025-10-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12942,0,7670,4125,0,1,741,215,2378,12942,4125,68.13,1,2025,10,4,Autumn
2025-10-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11792,0,3883,3066,0,9,713,112,3671,11792,3066,74.0,1,2025,10,4,Autumn
2025-10-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4719,326,1568,2093,0,0,464,80,1328,4719,2093,55.65,1,2025,10,4,Autumn
2025-10-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5419,0,0,1065,0,0,10,2,644,5419,1065,80.35,1,2025,10,4,Autumn
2025-10-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9818,0,0,3786,0,0,631,401,2645,9818,3786,61.44,1,2025,10,4,Autumn
2025-10-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11208,0,2251,3363,0,199,908,890,2197,11208,3363,69.99,1,2025,10,4,Autumn
2025-10-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9963,0,4428,3596,0,105,945,279,4108,9963,3596,63.91,1,2025,10,4,Autumn
2025-10-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11600,1299,5852,5505,17,233,865,2,4405,11600,5505,52.54,1,2025,10,4,Autumn
2025-10-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6305,255,0,2412,0,0,517,139,1673,6305,2412,61.74,1,2025,10,4,Autumn
2025-10-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9681,0,0,3103,0,0,422,0,3451,9681,3103,67.95,1,2025,10,4,Autumn
2025-10-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4983,0,11225,2889,0,28,286,47,1705,4983,2889,42.02,1,2025,10,4,Autumn
2025-10-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,14603,0,11378,4992,0,618,271,1380,4391,14603,4992,65.82,1,2025,10,4,Autumn
2025-10-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5321,0,1063,1651,0,2,135,6,1199,5321,1651,68.97,1,2025,10,4,Autumn
2025-10-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11547,0,0,2351,0,0,269,20,1956,11547,2351,79.64,1,2025,10,4,Autumn
2025-10-01,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11927,1197,9016,5468,232,114,768,380,2799,11927,5468,54.15,1,2025,10,4,Autumn
2025-10-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4757,0,0,1564,0,0,192,80,2124,4757,1564,67.12,1,2025,10,4,Autumn
2025-10-01,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17001,1851,8706,8937,13,433,1439,962,4996,17001,8937,47.43,1,2025,10,4,Autumn
2025-10-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10327,0,8329,3898,0,110,559,695,1922,10327,3898,62.25,1,2025,10,4,Autumn
2025-10-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5933,0,4258,2653,0,26,886,21,1797,5933,2653,55.28,1,2025,10,4,Autumn
2025-10-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10542,0,0,4261,0,0,587,757,3067,10542,4261,59.58,1,2025,10,4,Autumn
2025-10-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9956,0,4361,5884,0,438,991,670,3902,9956,5884,40.9,1,2025,10,4,Autumn
2025-10-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6886,0,3271,3222,0,22,185,35,2442,6886,3222,53.21,1,2025,10,4,Autumn
2025-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27691,0,7669,9186,0,130,2393,610,9196,27691,9186,66.83,1,2025,10,4,Autumn
2025-10-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6138,1143,127,2478,0,0,417,272,1495,6138,2478,59.63,1,2025,10,4,Autumn
2025-10-01,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7318,0,2950,4048,0,4,471,510,2108,7318,4048,44.68,1,2025,10,4,Autumn
2025-10-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16644,0,0,2858,0,0,975,7,3066,16644,2858,82.83,1,2025,10,4,Autumn
2025-10-01,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY NHS FOUNDATION TRUST,6976,0,1879,2548,0,0,508,12,2281,6976,2548,63.47,1,2025,10,4,Autumn
2025-10-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12893,0,3418,4637,0,133,1023,463,3155,12893,4637,64.03,1,2025,10,4,Autumn
2025-10-01,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,27673,3093,11284,11350,161,328,3619,85,6103,27673,11350,58.99,1,2025,10,4,Autumn
2025-10-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9468,1031,3244,2265,0,0,593,113,2547,9468,2265,76.08,1,2025,10,4,Autumn
2025-10-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6549,0,1257,2593,0,0,309,148,1915,6549,2593,60.41,1,2025,10,4,Autumn
2025-10-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7429,0,1286,2542,0,0,519,363,1596,7429,2542,65.78,1,2025,10,4,Autumn
2025-10-01,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8934,0,422,2584,0,0,639,53,2117,8934,2584,71.08,1,2025,10,4,Autumn
2025-10-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9779,0,7235,5154,0,59,785,738,5696,9779,5154,47.3,1,2025,10,4,Autumn
2025-10-01,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5823,0,2231,2669,0,180,565,530,2003,5823,2669,54.16,1,2025,10,4,Autumn
2025-10-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8855,118,7625,5258,3,62,647,528,3013,8855,5258,40.62,1,2025,10,4,Autumn
2025-10-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7354,0,1640,1918,0,5,254,560,1135,7354,1918,73.92,1,2025,10,4,Autumn
2025-10-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8841,0,3894,4490,0,336,579,288,2788,8841,4490,49.21,1,2025,10,4,Autumn
2025-10-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8957,0,2566,4543,0,146,502,590,1844,8957,4543,49.28,1,2025,10,4,Autumn
2025-10-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,10233,0,4270,3203,0,87,2600,141,3743,10233,3203,68.7,1,2025,10,4,Autumn
2025-10-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8931,0,1961,4126,0,45,610,318,2433,8931,4126,53.8,1,2025,10,4,Autumn
2025-10-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,10088,0,6025,3467,0,906,367,728,1813,10088,3467,65.63,1,2025,10,4,Autumn
2025-10-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20266,0,6584,5947,0,129,1040,45,2943,20266,5947,70.66,1,2025,10,4,Autumn
2025-10-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,14180,0,0,3951,0,0,449,219,1502,14180,3951,72.14,1,2025,10,4,Autumn
2025-10-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13761,1760,6799,5390,62,0,595,42,3890,13761,5390,60.83,1,2025,10,4,Autumn
2025-10-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19491,0,9994,9255,0,4,935,1234,4017,19491,9255,52.52,1,2025,10,4,Autumn
2025-10-01,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,14072,0,5674,7317,0,106,935,1326,3010,14072,7317,48.0,1,2025,10,4,Autumn
2025-10-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4287,338,1632,1661,0,92,256,164,1306,4287,1661,61.25,1,2025,10,4,Autumn
2025-10-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27873,1575,1887,10753,90,155,850,961,9073,27873,10753,61.42,1,2025,10,4,Autumn
2025-10-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5359,0,6831,2771,0,58,516,42,1760,5359,2771,48.29,1,2025,10,4,Autumn
2025-10-01,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7042,0,8553,3867,0,365,218,579,2306,7042,3867,45.09,1,2025,10,4,Autumn
2025-10-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7513,0,2868,3785,0,16,596,361,3046,7513,3785,49.62,1,2025,10,4,Autumn
2025-10-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9431,0,2798,3720,0,69,718,700,3335,9431,3720,60.56,1,2025,10,4,Autumn
2025-10-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7664,0,9064,3933,0,312,400,24,2386,7664,3933,48.68,1,2025,10,4,Autumn
2025-10-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11729,1690,6773,4517,253,201,794,581,2563,11729,4517,61.49,1,2025,10,4,Autumn
2025-10-01,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9550,0,0,3062,0,0,602,2,1779,9550,3062,67.94,1,2025,10,4,Autumn
2025-10-01,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6727,0,11554,3087,0,526,431,626,2406,6727,3087,54.11,1,2025,10,4,Autumn
2025-09-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,15359,0,9033,7333,0,290,1189,598,3935,15359,7333,52.26,1,2025,9,3,Autumn
2025-09-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15522,2421,0,5293,137,0,1027,213,5045,15522,5293,65.9,1,2025,9,3,Autumn
2025-09-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9406,0,4107,3357,0,47,1030,198,3847,9406,3357,64.31,1,2025,9,3,Autumn
2025-09-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10917,367,7767,5694,0,461,800,535,4898,10917,5694,47.84,1,2025,9,3,Autumn
2025-09-01,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8897,0,0,3776,0,0,970,113,2728,8897,3776,57.56,1,2025,9,3,Autumn
2025-09-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8199,0,4703,3248,0,26,563,0,2220,8199,3248,60.39,1,2025,9,3,Autumn
2025-09-01,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16233,1819,8245,8032,9,232,1994,887,4939,16233,8032,50.52,1,2025,9,3,Autumn
2025-09-01,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13173,2366,13732,5665,364,116,646,772,8096,13173,5665,57.0,1,2025,9,3,Autumn
2025-09-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5270,0,4692,2840,0,230,867,254,2164,5270,2840,46.11,1,2025,9,3,Autumn
